titre_commentaire,commentaire,Mois_Avis,Annee_Avis,Ville,Pays,Mois_Sejour,Annee_Sejour,Note,Photo,langue
"['bien', 'sans', 'plus']","['chambre', 'assez', 'lumineuse', 'lit', 'confortables', 'revanche', 'manquait', 'tapis', 'bain', 'surtout', 'trouvé', 'culotte', 'vraisemblablement', 'portée', 'derrière', 'poubelle', 'salle', 'bain', 'ménage', 'revoir', 'ensemble', 'ascenseur', 'bâtiment', 'quant', 'rassurer', 'préféré', 'march']",févr,2017,Perros-Guirec, France,février,2017,3,no,fr
"['santa', 'bon', 'marché', 'très', 'accueillant']","['choisi', 'santa', 'vraiment', 'très', 'cher', 'séjourner', 'hôtel', 'faisait', 'partie', 'forfait', 'ticket', 'parcs', 'hôtel', 'air', 'très', 'vieux', 'chambres', 'plein', 'brown', 'couleur', 'partout', 'restaurant', 'pris', 'petit', 'déjeuner', 'hyper', 'fréquentée', 'buffet', 'réapprovisionné', 'souvent', 'comme', 'beaucoup', 'monde', 'petit', 'déjeuner', 'souvent', 'fallait', 'attendre', 'cuisine', 'produits', 'rendre', 'hôtel', 'depuis', 'cuisine', 'pris', 'dîner', 'làbas', 'pris', 'nôtre', 'parcs', 'peu', 'comme', 'café', 'bon', 'restaurant']",févr,2017,Congleton, Royaume-Uni,février,2017,3,no,fr
['recommande'],"['allé', 'cette', 'hotel', 'deux', 'amies', 'déçut', 'accueil', 'plus', 'agréable', 'personnel', 'sourit', 'prend', 'temp', 'parler', 'fait', 'bien', 'kirk', 'alias', 'forest', 'gump', 'adore', 'prit', 'formule', 'repas', 'soir', 'buffet', 'volonté', 'gen', 'agréable', 'nourriture', 'chaudes', 'boutique', 'ouverte', 'calme', 'parfait', 'hotel', 'chambres', 'top', 'dela', 'fait', 'décor', 'juste', 'enormissime', 'chambres', 'propres', 'thème', 'rien', 'laissé', 'hasard', 'plein', 'attention', 'faites', 'sentent', 'bien', 'marche', 'pense', 'retourner', 'cette', 'hotel', 'retourne', 'faire', 'séjour']",févr,2017,Cannes, France,février,2017,4,no,fr
"['équivalent', 'deux', 'étoiles']","['bon', 'hôtel', 'deux', 'étoiles', 'chambres', 'propres', 'agréables', 'deux', 'adultes', 'quatre', 'petitsenfants', 'personnel', 'restaurant', 'réception', 'très', 'sympathique', 'ensemble', 'passé', 'quatre', 'jours', 'agréables', 'reviendrons']",févr,2017,Deutsch Wagram,None,février,2017,4,no,de
"['tres', 'propre', 'personnel', 'agréable', 'rapport', 'qualité', 'prix', 'top']","['enfants', 'and', 'emerveillé', 'chambre', 'hôtel', 'theme', 'chambre', 'tres', 'propre', 'fonctionnellepetit', 'dejeuner', 'volonté', 'beaucoup', 'choix', 'recommandons']",févr,2017,Erre,None,janvier,2017,4,no,fr
['reviendra'],"['genial', 'gros', 'bémol', 'ouverture', 'parc', 'studio', 'ouvert', 'meme', 'temp', 'resort', 'accès', 'partir', 'dorment', 'hôtel', 'wifi', 'santa', 'cest', 'dommage', 'restaurant', 'parc', 'exorbitant', 'enfants', 'pris', 'plein', 'yeux', 'grand', 'souvenir', 'famille', 'reviendra', 'quand', 'enfants', 'peu', 'plus', 'grand', 'très', 'fatiguant', 'garden', 'plaza', 'super', 'restaurant', 'mange', 'très', 'bien', 'beaucoup', 'choix', 'enfants', 'parade', 'sublime', 'dommage', 'manquaient', 'daisy', 'merciiii', 'attente', 'peu', 'longue', 'manèges', 'arrive', 'quand', 'faire', 'moins', 'fois']",févr,2017,Cannes La Bocca,None,février,2017,5,no,fr
"['hôtel', 'bonraisonnable']","['bonne', 'chambre', 'hôtel', 'salle', 'manger', 'très', 'grande', 'bruyante', 'peu', 'aménagements', 'ludiques', 'partie', 'centrale', 'comme', 'bar', 'salle', 'manger', 'recommandé', 'vraiment', 'espaces', 'enfants']",févr,2017,Amsterdam,None,février,2017,3,no,nl
"['bon', 'rapport', 'qualitéprix', 'super', 'thème', 'emplacement', 'fabuleux', 'montrant', 'âge']","['première', 'fois', 'séjourne', 'hôtel', 'savais', 'trop', 'quoi', 'attendre', 'santa', 'thème', 'personnages', 'vraiment', 'adoré', 'attention', 'portée', 'détails', 'lampes', 'miroirs', 'forme', 'cône', 'signalisation', 'carreaux', 'salle', 'bain', 'damier', 'trottoirs', 'peints', 'comme', 'route', 'incroyable', 'télévision', 'réglée', 'accueillir', 'personnellement', 'arrivée', 'mélange', 'station', 'radio', 'françaises', 'intentionnelles', 'ainsi', 'livres', 'audio', 'disponibles', 'coffresforts', 'chaque', 'chambre', 'bouilloire', 'fournie', 'tasse', 'thé', 'devez', 'acheter', 'boîte', 'boissons', 'réception', 'trop', 'cher', 'être', 'honnête', 'premier', 'jour', 'acheté', 'tasse', 'thé', 'parc', 'utilisé', 'chambre', 'place', 'personnel', 'très', 'sympathique', 'informatif', 'serviable', 'heureux', 'parler', 'anglais', 'étais…']",févr,2017,Windsor, Royaume-Uni,février,2017,4,yes,en
"['tous', 'adoré']","['très', 'propre', 'demandé', 'bouilloire', 'personnel', 'très', 'serviable', 'toujours', 'place', 'bus', 'depuis', 'parc', 'retournerais', 'nourriture', 'bonne', 'restaurant', 'beaucoup', 'monde', 'ligne', 'descendent', 'vite', 'habitué', 'rester', 'debout', 'question', 'lorsque', 'terminé']",févr,2017,Middlesbrough, Royaume-Uni,février,2017,4,no,en
"['excellent', 'rapport', 'qualitéprix']","['visité', 'groupe', 'option', 'pension', 'complète', 'pendant', 'jours', 'entrée', 'parcs', 'somme', 'arrivés', 'tard', 'nuit', 'accueillis', 'réception', 'personnel', 'sympathique', 'fourni', 'toutes', 'information', 'pertinentes', 'séjourné', 'bloc', 'mater', 'part', 'nuit', 'quartier', 'calme', 'hôtel', 'chambres', 'propreté', 'impeccable', 'thème', 'voitures', 'quelques', 'extra', 'liés', 'tels', 'bains', 'moussants', 'séjourné', 'hôtels', 'français', 'non', 'avant', 'visiter', 'agréable', 'chaînes', 'anglais', 'enfants', 'pendant', 'courtes', 'périodes', 'chambres', 'chambre', 'également', 'charmante', 'chaleureuse', 'radiateur', 'mural', 'option', 'ventilateur', 'plafond', 'beaucoup', 'eau', 'chaude', 'salles', 'bains', 'serviette', 'propres', 'chaque', 'jour', 'comme', 'option', 'pension', 'complète', 'pouvions', 'manger', 'parcs', 'au…']",févr,2017,Manchester, Royaume-Uni,février,2017,4,no,en
['bien'],"['hôtel', 'correcte', 'restaurant', 'bon', 'tarif', 'trop', 'élevé', 'personne', 'buffet', 'volonté', 'niveau', 'cafétéria', 'vraiment', 'abusé', 'bière', 'pression', 'base', 'trop', 'chère', 'sinon', 'bon', 'personnel', 'agréable', 'rien', 'coté']",févr,2017,Cebazat,None,février,2017,4,no,fr
['weekend'],"['bon', 'séjour', 'deux', 'nuits', 'santa', 'baignoire', 'sèche', 'cheveux', 'chambre', 'propre', 'peu', 'petite', 'accueillir', 'adultes', 'ptit', 'dej', 'basique', 'bon', 'ptit', 'dej', 'gratuit', 'plus', 'magie', 'bus', 'aller', 'parc', 'min', 'moins', 'chauffage', 'chambre', 'éteint', 'arrivée', 'tardive', 'min', 'fond', 'aller', 'mieux', 'conseille', 'hotel', 'veuillent', 'payer', 'très', 'cher', 'être', 'confort', 'correct']",févr,2017,Narbonne, France,février,2017,4,no,fr
"['séjour', 'jours']","['hôtel', 'sympa', 'cantina', 'agréable', 'très', 'chouette', 'famille', 'dommage', 'après', 'première', 'nuit', 'personnes', 'nettoient', 'chambre', 'jettent', 'savon', 'peine', 'entamé', 'fournissent', 'autre', 'nuit', 'suivante']",févr,2017,Bruxelles,None,février,2017,4,no,fr
"['forfait', 'magicbreaks']","['hôtel', 'correct', 'prix', 'payé', 'point', 'positifs', 'service', 'navette', 'bus', 'parcs', 'thématiques', 'hôtel', 'propre', 'literieserviettes', 'changés', 'tous', 'jours', 'point', 'négatifs', 'somme', 'arrivés', 'lundi', 'somme', 'allés', 'bureau', 'information', 'suite', 'réserver', 'restaurant', 'restaurer', 'séjour', 'plus', 'déçu', 'entrer', 'importe', 'lequel', 'nombreux', 'restaurant', 'park', 'pendant', 'séjour', 'part', 'jeudi', 'signifie', 'devions', 'autre', 'nourriture', 'payer', 'différence', 'plus', 'restaurant', 'chers', 'coûte', 'environ', 'première', 'fois', 'hôtel', 'aucune', 'idée', 'on…']",févr,2017,Cardiff,None,février,2017,2,no,fr
"['hotel', 'bon', 'rapport', 'qualité', 'prix', 'buffet', 'correct']","['hotel', 'recommande', 'séjour', 'somme', 'min', 'navette', 'parc', 'revanche', 'déçus', 'profités', 'attraction', 'fermées', 'travaux', 'problèmes', 'technique']",févr,2017,Brest, France,février,2017,4,no,fr
"['santa', 'étoiles']","['réservé', 'hôtel', 'hôtel', 'trop', 'cher', 'concerne', 'hôtels', 'certains', 'commentaires', 'horrible', 'honnêtement', 'laissez', 'dissuader', 'sûr', 'propre', 'bien', 'situé', 'intérieur', 'parc', 'navette', 'circule', 'régulièrement', 'depuis', 'parcs', 'attraction', 'chambre', 'ellemême', 'chambre', 'standard', 'deux', 'lit', 'double', 'adultes', 'enfant', 'trouvé', 'hôtel', 'simple', 'propre', 'bien', 'chaude', 'plus', 'nécessaire', 'salle', 'bains', 'petite', 'propre', 'bien', 'équipée', 'satisfaire', 'tous', 'besoins', 'chambre', 'sûr', 'facile', 'accès', 'petit', 'déjeuner', 'bon', 'beaucoup', 'choix', 'beaucoup', 'table', 'asseoir']",févr,2017,Comber, Royaume-Uni,février,2017,4,no,fr
"['parfait', 'comme', 'habitude']","['fois', 'revenons', 'toujours', 'raison', 'deux', 'fois', 'sequoia', 'deux', 'fois', 'cheyenne', 'sept', 'santa', 'toutes', 'info', 'disponibles', 'retour', 'quelques', 'mois', 'anniversaire']",févr,2017,Pescara, Italie,février,2017,5,no,it
"['très', 'bon', 'rapport', 'qualitéprix', 'excellent', 'personnel']","['somme', 'allés', 'hôtel', 'février', 'durée', 'évidemment', 'très', 'occupés', 'chambres', 'propres', 'chaleureuses', 'lit', 'confortables', 'douche', 'superbes', 'faut', 'après', 'longue', 'journée', 'parcs', 'attraction', 'plus', 'satisfaits', 'chambre', 'manque', 'commodités', 'serviette', 'propres', 'tous', 'jours', 'coffrefort', 'chambre', 'gratuite', 'seule', 'raison', 'laquelle', 'donnerais', 'hôtel', 'étoiles', 'petit', 'déjeuner', 'buffet', 'froid', 'raison', 'critique', 'précédentes', 'reviendrais', 'hôtel', 'sans', 'hésiter', 'prochaine', 'fois', 'prendrais', 'batterie', 'porridge', 'manger', 'également', 'nous…']",févr,2017,South Wales,None,février,2017,4,no,fr
"['court', 'séjour', 'bus']","['excellent', 'hôtel', 'très', 'bien', 'prix', 'personnel', 'très', 'serviable', 'débrouillé', 'problème', 'chambre', 'suite', 'nourriture', 'très', 'belle', 'rezdechaussée', 'convenait', 'parfaitement', 'pouvions', 'monter', 'escaliers']",févr,2017,Norwich, Royaume-Uni,septembre,2016,5,no,fr
['reviendrais'],"['très', 'grand', 'hôtel', 'composé', 'plusieurs', 'bâtiments', 'tous', 'thème', 'excellent', 'accueil', 'réception', 'personnel', 'multilingue', 'fournit', 'information', 'détaillées', 'explication', 'service', 'navette', 'gratuit', 'depuisvers', 'parcs', 'distance', 'marche', 'environ', 'minute', 'promenade', 'agréable', 'surtout', 'matin', 'grande', 'chambre', 'deux', 'lit', 'français', 'salle', 'bain', 'baignoire', 'globalement', 'facile', 'ménage', 'changement', 'drapsserviettes', 'tous', 'jours', 'petit', 'déjeuner', 'buffet', 'assez', 'varié', 'seul', 'bémol', 'surpopulation', 'certaines', 'heures', 'excellente', 'prise', 'pied']",févr,2017,None, None,janvier,2017,4,no,it
['basique'],"['hôtel', 'très', 'basique', 'donné', 'utilisions', 'dormir', 'acceptable', 'enregistrement', 'rapide', 'efficace', 'deux', 'lit', 'double', 'durs', 'comme', 'béton', 'aucun', 'matelas', 'cède', 'seul', 'oreiller', 'chacun', 'installation', 'faire', 'thé', 'suggère', 'prendre', 'vôtre', 'garage', 'proximité', 'acheter', 'lait', 'pratique', 'pouvoir', 'laisser', 'valise', 'local', 'bagages', 'prêt', 'partir', 'bain', 'douche', 'bain', 'très', 'court', 'blancheneige', 'mal', 'allonger', 'heureuse', 'doc', 'iraient', 'bien', 'bus', 'gratuit', 'parcs', 'encore', 'fois', 'parfois', 'plein', 'autres', 'non', 'assez', 'souvent', 'problème', 'prenez', 'beaucoup', 'argent', 'chaussures', 'confortables']",févr,2017,Bradford, Royaume-Uni,février,2017,3,no,en
"['bon', 'rapport', 'qualitéprix']","['viens', 'revenir', 'nuits', 'jours', 'petit', 'garçon', 'hôtel', 'simple', 'exactement', 'dont', 'besoin', 'euro', 'pratiquement', 'jamais', 'hôtel', 'toute', 'façon', 'chambre', 'propre', 'fils', 'adoré', 'voiture', 'propre', 'lit', 'double', 'agréable', 'quelques', 'chaînes', 'anglaises', 'aussi', 'télévision', 'aussi', 'bon', 'sèchecheveux', 'petit', 'déjeuner', 'très', 'bien', 'bon', 'choix', 'fruit', 'céréales', 'pain', 'croissant', 'navette', 'pris', 'minute', 'aucun', 'problème', 'personnel', 'réception', 'très', 'sympa', 'serviable', 'retourne', 'euro', 'retournerais', 'bien']",févr,2017,Southampton, Royaume-Uni,février,2017,4,no,fr
"['accueil', 'formidable']","['enregistrée', 'besoins', 'reconnaissance', 'donné', 'beaucoup', 'mal', 'rendre', 'séjour', 'chez', 'somme', 'sentis', 'très', 'chanceux', 'fallait', 'prises', 'considération', 'chambre', 'simple', 'très', 'agréable', 'bien', 'salle', 'bains', 'bien', 'inspectée', 'avant', 'donné', 'clés', 'écran', 'plat', 'mal', 'fixée', 'côté', 'salle', 'bains', 'irais', 'dire', 'donné', 'clé', 'presque', 'avant', 'heure', 'normale', 'arrivée', 'immense', 'avantage', 'aidé', 'confort', 'réparé', 'bain', 'nousmêmes', 'hôtel', 'air', 'très', 'spécial', 'journée', 'vraiment', 'superbe', 'lumières', 'venus', 'pendant', 'soirée']",févr,2017,Kettering,None,février,2017,4,no,fr
"['superbe', 'vacances']","['fois', 'veut', 'revenir', 'maison', 'tellement', 'magique', 'sais', 'revenir', 'reviens', 'veux', 'aller', 'vacances', 'hôtel', 'santa', 'super', 'restaurant', 'super', 'buffet', 'personnel', 'agréable', 'toujours', 'sourire']",févr,2017,Kain Mont Saint Aubert,None,février,2017,5,no,fr
"['fille', 'adoré']","['hotel', 'vraiment', 'parfait', 'étoiles', 'chambres', 'reflète', 'vraiment', 'esprit', 'adoré', 'propreté', 'chambre', 'rendez', 'petit', 'déjeuner', 'volonté', 'matin', 'vraiment', 'super']",févr,2017,Disneyland Paris,None,août,2016,4,no,fr
"['excellent', 'rapport', 'qualitéprix', 'propre', 'gai', 'idéal', 'familles', 'toutpetits']","['visité', 'paris', 'midécembre', 'comme', 'cadeau', 'noël', 'ainsi', 'premières', 'vacances', 'étranger', 'fils', 'époque', 'santa', 'jour', 'thème', 'depuis', 'dernière', 'visite', 'ici', 'environ', 'ajout', 'bienvenu', 'hôtel', 'décoration', 'appréciée', 'garçons', 'très', 'propre', 'bien', 'rangé', 'partout', 'rien', 'trouvé', 'redire', 'propreté', 'parc', 'complexe', 'chambres', 'petite', 'lit', 'bébé', 'ainsi', 'lit', 'double', 'mal', 'trouver', 'place', 'deux', 'valise', 'poussette', 'double', 'certainement', 'ingérable', 'temp', 'passez', 'chambre', 'vraiment', 'problème', 'hôtel', 'gentiment', 'adhéré', 'demande', 'lit', 'bébé', 'barrière', 'sécurité', 'lit', 'sèchecheveux', 'était…']",févr,2017,Super Weston Mare, Royaume-Uni,décembre,2016,5,no,en
['fantastique'],"['dont', 'besoin', 'passer', 'nuit', 'après', 'longue', 'journée', 'près', 'parcs', 'navette', 'pouvez', 'facilement', 'aller', 'venir', 'service', 'amical', 'bon', 'restaurant', 'petit', 'déjeuner', 'copieux', 'bon', 'buffet']",févr,2017,Borsbeek,None,février,2017,5,no,nl
"['etablissement', 'correct']","['bon', 'séjour', 'famille', 'hôtel', 'thème', 'totalement', 'respecté', 'chambre', 'sanitaire', 'propre', 'peu', 'cache', 'misère', 'salle', 'eau', 'établissement', 'calme', 'bien', 'située']",févr,2017,Mont-de-Marsan, France,février,2017,4,no,fr
"['vaches', 'lait']","['somme', 'partis', 'via', 'offre', 'promotionnelle', 'voyage', 'privé', 'heureusement', 'lira', 'précédents', 'commentaires', 'pense', 'chance', 'arrivée', 'checkin', 'effectué', 'minute', 'somme', 'allé', 'déposer', 'bagages', 'chambre', 'part', 'très', 'déçu', 'déco', 'semble', 'défraichi', 'déco', 'minimaliste', 'attendais', 'quelque', 'chose', 'plus', 'enfantin', 'ludique', 'part', 'lit', 'frise', 'mur', 'rien', 'folichon', 'bon', 'fils', 'content', 'essentiel', 'salle', 'bains', 'refaire', 'délabré', 'manquait', 'poubelle', 'gobelets', 'conseil', 'petit', 'déjeuner', 'aller', 'avant', 'heures', 'matin', 'faire', 'queue', 'contre', 'salle', 'nourriture', 'sont…']",févr,2017,Seine-Maritime,None,juin,2016,2,no,fr
['voyage'],"['bon', 'hôtel', 'propre', 'récemment', 'rénové', 'minute', 'marche', 'parc', 'navette', 'bus', 'occuper', 'personnel', 'serviable', 'pris', 'petit', 'déjeuner', 'inclus', 'beaucoup', 'choix', 'bien', 'équipés', 'mangé', 'hôtel', 'soir', 'nourriture', 'bonne', 'beaucoup', 'choix', 'quelque', 'chose', 'monde', 'lit', 'très', 'confortables', 'seul', 'oreiller', 'personne', 'chambres', 'communicantes', 'super', 'somme', 'allés', 'magic', 'service', 'dépôt', 'bagages', 'must', 'bagages', 'livrés', 'consigne', 'gare', 'apportés', 'hôtel', 'aller', 'directement', 'parc', 'ainsi', 'jour', 'départ', 'donné', 'des…']",févr,2017,Llanidloes, Royaume-Uni,février,2017,4,no,fr
"['paris', 'hotel', 'santa']","['accord', 'vais', 'être', 'honnête', 'comme', 'peux', 'ici', 'propos', 'séjour', 'jours', 'paris', 'peu', 'long', 'espère', 'personnes', 'envisagent', 'visiter', 'paris', 'trouveront', 'quelques', 'éléments', 'utiles', 'famille', 'choisi', 'voyager', 'france', 'eurostar', 'visiter', 'paris', 'pension', 'réservé', 'train', 'eurostar', 'directement', 'parcs', 'découvert', 'fait', 'réservé', 'celui', 'paris', 'nord', 'place', 'signifiait', 'malheureuse', 'tâche', 'devoir', 'naviguer', 'parcs', 'via', 'système', 'métro', 'compliqué', 'cauchemar', 'surtout', 'deux', 'enfants', 'moins', 'remorque', 'enfin', 'arrivés', 'parcs', 'trouvé', 'très', 'facile', 'prendre', 'navette', 'située', 'juste', 'extérieur', 'parcs', 'gare']",févr,2017,Leicestershire, Royaume-Uni,février,2017,3,no,en
"['juste', 'excellent']","['rien', 'dire', 'cest', 'juste', 'vraiment', 'propre', 'très', 'accueillant', 'quand', 'rentre', 'parc', 'vraiment', 'autre', 'monde', 'magique', 'personnel', 'très', 'très', 'agréable', 'chambre', 'très', 'belle', 'très', 'propre', 'languis', 'chose', 'repartir']",févr,2017,Apt,None,février,2017,5,no,fr
"['séjours', 'dysney']","['séjours', 'parfait', 'hôtel', 'santa', 'ainsi', 'parcs', 'dysney', 'semaine', 'magique', 'très', 'bon', 'accueil', 'très', 'propre', 'autant', 'hôtel', 'deux', 'parcs', 'très', 'bon', 'restaurant', 'parc']",févr,2017,Bioule,None,février,2017,5,no,fr
['demiterme'],"['hôtel', 'propre', 'chaque', 'chambre', 'équipée', 'deux', 'lit', 'double', 'plus', 'beaucoup', 'place', 'sortir', 'concerne', 'côtés', 'trois', 'grandes', 'commode', 'petit', 'espace', 'penderie', 'suffisamment', 'grand', 'quelques', 'jours', 'super', 'douche', 'baignoire', 'article', 'toilette', 'pendant', 'durée', 'séjour', 'mangé', 'hôtel', 'tous', 'soirs', 'nourriture', 'excellente', 'faut', 'marcher', 'peu', 'compliqué', 'trouver', 'jamais', 'réservé', 'voulions', 'être', 'tenus', 'fois', 'sécurité', 'enregistré', 'bagages', 'chaque', 'fois', 'allé', 'réception', 'navettebus', 'continue', 'long', 'journée', 'hésiterais', 'revenir', 'hôtel']",févr,2017,Port Talbot, Royaume-Uni,février,2017,4,no,fr
['merveilleux'],"['absolument', 'merveilleux', 'séjour', 'chambre', 'bien', 'décorée', 'meublée', 'jamais', 'assez', 'serviette', 'savon', 'ainsi', 'coffrefort', 'article', 'voulez', 'protéger', 'quand', 'quittez', 'hôtel', 'parking', 'seul', 'problème', 'chaise', 'roulante', 'chambre', 'chambre', 'lit', 'jumeaux', 'double', 'lit', 'aucun', 'moyen', 'faire', 'fauteuil', 'roulant', 'côté', 'place', 'alors', 'pourrais', 'facilement', 'glissade', 'lit', 'lieu', 'obligé', 'marcher', 'trop', 'mal', 'donné', 'cassées', 'tête', 'moins', 'cher', 'possible', 'personne', 'pourrait', 'être', 'problème', 'part', 'trouve', 'rien', 'redire', 'hôtel']",févr,2017,Greater Manchester, Royaume-Uni,janvier,2017,4,no,fr
