titre_comm,comm,date,loc,note,photo
C'est très bien,"Après un séjour il y a 5ans,nous avons décidé de choisir à nouveau le Newport bay pour notre séjour à Disneyland Paris  C'est toujours aussi bien Les chambres sont grandes,bien décorées et calme bien que côté rue (4375) Par contre ,le défaut de cette hôtel est sa taille  Nous étions dans l'aile est,tout au bout,et les couloirs sont long,tréééés long et pour aller dîner,fallait pas avoir oublié son coupon demi pension !!!!! Sinon,c'est très bien,le service est agréable et l'hôtel est très propre",Kart63 a écrit un avis (déc. 2016),"Aydat, France",bubble_40,no
Séjour magique,Séjour magique avec un soucis du détail que seul disney est capable de faire. Je vous conseille le 6eme étage du bâtiment central pour profiter du panorama sur le lac et le parc . le thème de l'hôtel est juste sublime.  Bravo à tous !!  ,scorpia246 a écrit un avis (déc. 2016),Mougins,bubble_50,no
Très bel hôtel,"Nous avons séjournés 2 nuits à l'hôtel, du 17 au 19 Décembre 2016 L'hôtel est très bien rénové, le hall, la réception, la boutique, les restaurants sont très agréables La chambre (simple) est très spacieuse, et la vue sur le lac est exceptionnelle le soir comme le matin au réveil. Seul petit bémol, le wc dans la salle de bain. Hôtel de grande qualité, le personnel souriant et disponible, sûrement l'hôtel le plus plaisant du parc",V64WUchristopherc a écrit un avis (déc. 2016),Chateauneuf Les Martigues,bubble_40,no
Intéresant,"Superbe cadeau de Noel et d'anniversaire pour moi, hotel trés propre accueil trés sympathique et disponible, grande chambre, décoration très sympa, propreté rien à dire.  Seul bémol, pour ce séjour, et vue l'envergure de cet hotel, il manque quand même dans les chambres une petite attention pour chaque client, dommage, c'est vraiment pompe à fric, sur Montmartre à qualité égale, une petite attention dans les chambres nous attendait, mise à dispo d'une théiere avec thé et petits gateaux, Disney devrait penser à ce petit plus, qui je pense ravirait tout le monde, même une petite peluche pour les enfants, cela se fait à rapport égal/prix à Strasbourg où dans la chambre avec un petit, ils avaient installée une petite peluche de bienvenue et des gateaux pour les parents !  A méditer",GrenobleSylvie a écrit un avis (déc. 2016),GRENOBLE,bubble_50,no
Noel à Disney,"Super séjour avec des décorations splendides des parcs. Des animations ,des parades et un son et lumières au chateau magnifique.Le séjour (trop court) à l'hotel avec une qualité de service et surtout une amabilité extraordinaire.A revoir l'année prochaine",900jeanclaudeh a écrit un avis (déc. 2016),La Crau,bubble_50,no
Le New Port est magnifique,"L hôtel à très bien ete rénové, les espaces publiques (restaurants, bar, Reception, magasin, piscine) sont très bien adaptés pour la grande capacité de l hôtel. Check in & check out fluide. Impératif de réserver au restaurant sous peine d être relayer à 22:00 pour dîner le soir. Chambre très correcte aussi. Le service est vraiment agréable, bravo aux équipes !!!",satany77 a écrit un avis (déc. 2016),"Bruxelles, Belgique",bubble_50,no
Franchement très bien,"J'avais un peu peur avant d'y aller et surtout au vu des tarifs exorbitants.   Au vu du nombre de chambres et de visiteur j'avoue avoir été surpris par la propreté la qualité de la literie ainsi que l'entretient des chambres. J'ai eu beau chercher le petit détail comme un joint silicone moissit ou une pomme de douche pleine de calcaire un mur de chambre éraflé... ba non rien.. bravo !!!  C'est tellement rare dans l'hôtellerie   Très bon accueil très serviable, petit déjeuner très correcte, repas du soir excellent et avec beaucoup de choix.   Il faut avouer c'est tres chèr mais c'est mérité à mon sens. ",Stephane M a écrit un avis (déc. 2016),"Villeneuve-Loubet, France",bubble_40,no
Très bien,Agréablement surprise à l'arrivée à l'hôtel car il est vraiment très beau et très classe. A proximité du parc disney Land via des navets que nous pouvons trouver devant la gare. Nous y reviendrons certainement un jour. ,justines696 a écrit un avis (déc. 2016),"Briey, France",bubble_50,no
Super séjour ,"Chambre au compass club le must  Check in accueil privé  Accès à un salon boissons froides /chaudes  Goûter  petits fours , saumon , gâteaux ....  étages privée ( les deux derniers ) Room service  Le jour du départ on ne s occupe pas de ses bagages  Superbe piscine ",steveGlobetrotter a écrit un avis (déc. 2016),"Noisy-le-Grand, France",bubble_50,yes
Satisfaction ,"Après un séjour un peu décevant en 2014, je suis vraiment satisfait de mon nouveau séjour. L'hôtel a fait peau neuve. Le personnel est toujours aussi accueillant. Nous avons pu bénéficier de l'option ""Compass Club"" et autant vous dire que cela rend votre séjour encore plus agréable avec un bon standing : espace repas préserver de la cohue, beaucoup plus intime, goûter pour les enfants, espace business. La piscine est agréable. À faire.",Julien a écrit un avis (déc. 2016),"Les Sables d'Olonne, France",bubble_40,no
très bon séjour,"Nous avons séjourné une nuit dans cet hôtel. Excellent accueil, chambre disponible de suite. La chambre est spacieuse avez deux lits double. La décoration est vraiment sympa. La salle de bain aussi est grande et bien pensée. Environ 10 minutes a pieds de disney village. Il y a des navettes toutes les 10/15 min qui déposent sur le parc. Petit déjeuner très copieux et beaucoup de choix. Vraiment bien je conseille",Cecile O a écrit un avis (déc. 2016),"Toulon, France",bubble_50,no
Totalement satisfait,"Sejour parfait en amoureux, tout s'est passé à merveille que ce soit à l'hotel comme aux parcs!! L'hotel était magnifique, le service etait top, piscine superbe est bien entretenue, de plus l'attente pour les attractions n'était pas trop longue!Rien a dire!!",219louisd a écrit un avis (déc. 2016),"Calais, France",bubble_50,no
La magie de Disney ,"Hotel très propre et bien entretenu surtout pour l'âge et le nombre de chambres  , chambre grande et impeccable avec une literie de bonne qualité  , le buffet du petit déjeuner et du repas du soir très copieux avec un large choix  de plats. et très bon ..et le service est excellent ",1703elo a écrit un avis (déc. 2016),"Mougins, France",bubble_40,no
Extrêmement déçue !!!,Nous ne reviendrons plus dans cet Hotel !!! Pour peu de différence de prix je conseille le Disneyland Hotel avec des prestations de qualité qui ne sont pas au Newport  Le rapport qualité prix extrêmement décevant Encore le film de protection opaque à la fenêtre de la chambre  On avait demandé une chambre sur lac qu on a pas eu,Montagnani a écrit un avis (déc. 2016),"Narbonne, France",bubble_10,no
sejours parfait,"c'est la 23 fois que je  loge a l'hôtel  Newport  toujours aussi  bien ,avec la rénovations  les chambres  sont encore plus belles  et  en plus maintenant il u a un  nespresso  pour boire un petit café  trés  bonne attention et une bouilloire élèctrique pour ce faire du thé  super.La chambre  décorations réussite petite attention  le soir quand on n'est rentré du resto   sur le lit on n'avait  disposé de quelques piéces d'or en chocolat j'ai trouvé sa  mignon,literie trés bien ,déjeuné avec  des oeufs brouillées ,bacon et saucisse  la gamme c'est agrandi  tous était  super .C'est  pour moi celui que je préfère  et on y retourne en 2017.",DISNEY1964 a écrit un avis (déc. 2016),BRUXELLES,bubble_50,no
C'est beau mais c'est l'usine,"Rien à dire que la propreté, le confort, l'accueil, mais c'est une industrie bien rodée et nous en sommes les pièces. Vu le prix on se sent comme de la marchandise et cela enlève la magie du site ... heureusement ma fille de 5 ans n'a rien ressenti de tout cela !",Bonvivant47 a écrit un avis (déc. 2016),"Agen, France",bubble_40,no
Grand mais pas déçu ,"Un accueil et une prise en charge de première classe. Tout est prêt pour vous accueillir. Une chambre propre mais pas de mini bar ( pour un 4 étoiles. ..). Enfin, la chambre était quand même à 5 minutes dans un dédale de couloir. On a pu profiter de la piscine. Rien à redire du petit déjeuner. A recommander donc.",Philippe C a écrit un avis (déc. 2016),"Fontaine L'Eveque, Belgique",bubble_40,no
À revoir ,"HOTEL   Séjour du 26 au 29 décembre dans cet hotel qui a mon avis ne fait pas parti des standards étoilés. En effet, la qualification des clefs n'est pas en corrélation avec les  étoiles que nous connaissons.Sur un avis personnel cet hotel atteint les 3 étoiles et non sans mal pour les raison suivantes. Hotel très grand avec beaucoup de débit ce n'est pas une raison pour les partis communes soient sales (Cotton tige dans les couloirs et déchets en tout genre...) Personne se faisant livrer des plats à l'hôtel suschi pizza etc... incroyable pour le soit disant 4 ""clefs""  CHAMBRE   Des verres et seau à glaçon sont disponibles en chambres mais sans mini bar ?!! Douche italienne avec inondations !! Pas de changement de drap en 3 jours. Insonorisation des chambres et avec le couloir…",Sammas007 a écrit un avis (déc. 2016),"Miramas, France",bubble_30,no
BELLE RENOVATION,Tres bon  accueil .Personnel a l ecoute .Tres belle renovation de l hotel et des chambres compass club.Tres bon petit dejeuner varie ainsi que le gouter au compass club.Surclassement a mon arrivee dans une suite compass club ,125virginieb a écrit un avis (déc. 2016),"Saint-Rémy-de-Provence, France",bubble_40,no
Correct ,"Ce n'est pas un hôtel c'est un monstre avec un nombre de chambres impressionnant et pas de bol si vous êtes complètement au bout, il vous faudra près de 5 mn pour aller déjeuner. Prévoir de petit déjeuner avant 08h30 sinon vous attendrez dans le couloir  (à 7h30 il y a personne). Chambre grande et propre mais literie dure et on entend un peu les voisins  Hôtel bien situé à 10 mn max à pied du parc (plus rapide que d'attendre le bus qui passe toutes les 15mn pour vous poser à la gare tgv)",Arnaud L a écrit un avis (déc. 2016),"None, None",bubble_40,no
"Excellent séjour, féerique à cette période","Je recommande ce séjour (3 jours pour nous) en décembre par rapport à la magie de Noël mais attention à y aller avant les vacances scolaires. Nous y étions les 13-14 et 15 et pas trop de monde aux files d'attentes (25min maxi),c'était vraiment top, un conseil, télechargez l'application Disneyland, vous y retrouvez les temps d'attentes en temps réel aux différentes attractions. Bon séjour !",stephaniehP2096EH a écrit un avis (déc. 2016),"Biganos, France",bubble_40,no
Parfait en famille,L'hôtel et ses services sont parfaits pour un séjour en famille  Les petits déjeuners sont très complets  Le personnel très à l'écoute  Seul bémol la distance à pied entre les 2 parcs et l'hôtel peut sembler un peu longue après une journée passée au parc ,robertsH4804VF a écrit un avis (déc. 2016),Tarbes,bubble_50,no
très bon hotel,très bon hotel par contre lors de notre arriver on nous programme le petit déjeuné à 8 h15 nous arrivons à 8h 10 et nous avons du attendre  plus de 30 minutes nous privant ainsi de l'heure en plus de magie ,patrickC8687NW a écrit un avis (déc. 2016),"Lys-lez-Lannoy, France",bubble_30,no
reception et concierges parfaits,"Comme partout décor superbe et accueil excellent.  Je pense vraiment que la période de Noël est le meilleur moment pour se rendre à Disneyland tant le soin apporté pour créer une ambiance magique et pour que tout soit joli à voir est manifeste. Essayer d'arriver tôt au petit-déjeuner ou vous ferez la queue, parfois un bon moment, pour être placé. Certains recommandent de demander des chambres près des ascenseurs car les couloirs sont très longs et il faut avoir le sens de l'orientation mais ce ne sont jamais que quelques mètres de plus après toute une journée à marcher.... ",gerald e a écrit un avis (déc. 2016),"Barcelone, Espagne",bubble_50,no
