titre_comm,comm,date,loc,note,photo
Ma fille a anniversaire,"Nous avons réservé la formule complète à travers l'abbaye Travel et pour le même prix. De notre arrivée jusqu'à notre départ, ils se sont très bien occupé de nous. On était dans l'industrie hôtelière, je dois dire que le personnel était absolument génial. Le Serena à l'accueil, ils ont été très serviables et nous ont enregistrés avec efficacité. Elle a fait en sorte que nous nous sentions importants. Nous avons apprécié le parc Disneyland et le studio. C'était incroyable. La nourriture dans le restaurant huntergrill était délicieux. La chambre était propre et spacieuse. Dans l'ensemble, nous avons passé un très bon moment. Je recommande vivement le Sequoia Lodge. Nous y retournerons, c'est certain.",Kev_sig2002 a écrit un avis (juin 2017),"Londres, Royaume-Uni",bubble_50,yes
Drôles de souvenirs !,"Nous avons séjourné dans cet hôtel pour 3 nuits et je dois dire que cet hôtel était bien mieux que ce que nous attendions. C'est un très bel hôtel dans un cadre magnifique, personnel très serviable et très bien situé, juste à 10 minutes à pied du village Disney. J'ai fait part à la réception que mon mari a 16 semaines j'étais enceinte, alors au lieu d'un hôtel qu'on était situé, loin de l'immeuble principal ils nous ont surclassés dans une chambre dans l'immeuble, ce qui était très appréciable. . Le seul problème est que nous avons dû retourner à la réception chaque fois que notre clé ne marchait pas, et nous avons trouvé gênant, surtout après de longues journées dans les parcs et il n'y a plus qu'à aller à votre chambre et une fois il a fait en sorte que nous nous devions…",johnnyb194 a écrit un avis (juin 2017),"Skipton, Royaume-Uni",bubble_40,no
Super hôtel Disney,"Sequoia Lodge est un super hôtel dans le centre de Disneyland Paris. Les chambres et le reste de l'hôtel sont propres et bien entretenues. Il n'est qu'à une courte distance à pied de toutes les deux parcs et du Disney Village. L'hôtel est super, il y avait un magasin, un restaurant, un bar, une piscine et un caractère photos. Un autre grand hôtel Disney !",mattjack2017 a écrit un avis (juin 2017),"Barnsley, Royaume-Uni",bubble_50,no
Service nul. Trop cher pour ce qu'il est.,"Bien moins bien que ce qu'on pensait pour un hôtel dans cette gamme de prix. Nous avons payé 420 euros par jour (parc avec billets compris pour 2 adultes). pour une chambre médiocre. Les chambres comptent toutes pas de mini-bar et l'hôtel ne dispose pas de service en chambre. Les chambres sont assez loin de la réception. La mienne était à environ 500 m de là et il était donc très mal indiqué. J'ai dû acheter une bouteille d'eau le soir et j'ai dû aller à la réception. J'ai demandé une bouteille d'eau et l'employé m'a donné la bouteille. Je suis allé à payer, j'ai vu que j'avais oublié les porte-monnaie dans la chambre et l'hôtel n'accepte pas la note pour la chambre. J'ai eu ce que j'ai eu des pièces de monnaie dans la poche, j'ai vu qu'ils avaient disparu 10 centimes pour payer…",Raphael F a écrit un avis (juin 2017),Niteroi,bubble_10,no
"Très bon séjour, en particulier dans le « Mille Carré Doré chambre forêt","En lisant les critiques sur TripAdvisor avant notre arrivée, quelque chose est claire. Un facteur clé de si les personnes qui semblaient apprécier leur séjour au Sequoia Lodge était soit à un bois doré.  C'est un bon hôtel nouvelle pour nous, car nous avions opté pour l'une de ces chambres au moment de la réservation, et sans aucun doute aucune raison d'y être allés. Nous avons payé un petit supplément pour une chambre avec vue sur le lac, ce que je suis convaincu moins. C'était agréable d'avoir une meilleure vue, mais le fait que le dîner spectacle mondialement connus ne sont pas car il y avait beaucoup de feux d'artifice les parcs en Floride, et à tous ceux qui ont été décorées obstruée par des arbres, qu'on n'a pas eu la chance d'avoir une vue d'entre eux.  Quoi qu'il en…",KeithJenner a écrit un avis (juin 2017),"Barnsley, Royaume-Uni",bubble_40,no
Super séjour,"L'hôtel est à une courte distance à pied du parc Disney Village. Il n'y avait pas plus de 5 minutes, et à partir de là il encore 5 minutes au plus de l'entrée du parc, donc c'est très pratique. Les chambres sont spacieuses et confortables. Le personnel est super et très serviable, bagagerie est aussi super. Bref, je recommande vivement cet hôtel Disney.",A6181HIchristopherm a écrit un avis (juin 2017),"Londres, Royaume-Uni",bubble_50,no
Fantastique !!,"Super hôtel ! Notre chambre était prête à notre arrivée à 10 h00. Fantastique car nous avions besoin de nous rafraîchir après notre voyage. Ses parcs sont à 5 minutes à pied. Super piscine, super cocktails. On peut dire que les chambres ont besoin d'un coup de neuf mais elles sont propres, fonctionnelles et une super attraction. Nous reviendrons dans cet hôtel à coup sûr. Nous avons séjourné au Newport Bay auparavant, et on a préféré le thème du Sequoia Lodge. J'ai hâte d'y retourner ! !  Merci de nous avoir fait passer un séjour magique.",SCSJ2016 a écrit un avis (juin 2017),"Helston, Royaume-Uni",bubble_50,no
Relax Disney,"Sequoia Lodge est un endroit chaleureux pour vous relaxer à Disneyland Paris. Bonne qualité de la chambre. Une belle occasion de promenade au centre-ville de Disney est à la fois que les parcs thématiques. Le restaurant de l'hôtel est ce que l'on attend d'un bon choix de nourriture. Les clients respectent les panneaux calme sur les portes. Un très bon endroit pour voir Disney à un rythme tranquille. Les améliorations apportées que sur le séjour aurait été mieux à la télé, un frigo et un verre dans la chambre",Fiona W a écrit un avis (juin 2017),"Londres, Royaume-Uni",bubble_40,no
Très agréable et en raison de rénovations,"Nous allons toujours au Sequoia Lodge lorsque nous visitons Disneyland Paris. C'est un hôtel très confortable et très bien situé pour aller au parc. On a cru comprendre qu'il va être rénové assez vite et j'en suis très contente qu'on entend ce que même s'il est très propre et confortable C'est ce qui lui manque juste derrière les autres hôtels Disneyland, tels que du Newport Bay Hotel et d'autres qui ont déjà été rénovée par Disney depuis l'année dernière. Le parc lui-même n'est sur un autre étage de l'année dernière, nous sommes allés en dernier. Il s'est amélioré 100 %. Les attractions et parcs et tout le reste est fantastique à Disney ont acquis beaucoup plus du parc. J'ai été vraiment impressionné par ailleurs l'ampleur du travail qui a été fait en un an. J'ai hâte d'y…",kaw70bg a écrit un avis (juin 2017),"Kent, Royaume-Uni",bubble_40,no
Hôtel très agréable.,Hôtel magnifique. Lits confortables et chambres climatisées. Bus-navette réguliers mais ce n'était qu'à 10 minutes à pied. Super boutique sur place vend une sélection de Disney ainsi que des boissons et des en-cas. Le service de chambre laissait nous chocolat pièces sur les lits tous les jours qui a ajouté une touche spéciale.,ZC R a écrit un avis (juin 2017),London,bubble_40,no
Chalet confortable,"Nous avons trouvé l'hôtel propre, confortable, et très bien tenue. Sequoia Lodge est situé dans un emplacement pratique, pas loin à pied du parc. Il y avait un accès, ambiance familiale. On a trouvé le personnel très sympa.",simon l a écrit un avis (juin 2017),"Maidstone, Royaume-Uni",bubble_40,no
Ravis,"L'hôtel était super, très sympa et propre. Les équipements étaient bien et on n'a pas besoin de marcher jusqu'au parc. Il y avait une atmosphère Disney mais ce n'était pas trop. La nourriture était bonne et il y avait beaucoup de choix. Nous avons utilisé les coupons de ne pas toujours avoir notre voyage organisé pour aller à différents endroits.",victorialynnep a écrit un avis (juin 2017),"None, None",bubble_50,no
"Un super hôtel, où on retournera très certainement","Nous sommes arrivés à l'hôtel quelques heures avant l'arrivée à 15 h00 heure, mais on m'a dit que notre chambre était prête dès maintenant et nous avons pu aller tout droit, monter ce qui a été super car nous avons pu prendre défaire rapidement ce dont on avait besoin et continuez tout droit pour entrer dans le parc. Nous étions dans la chambre 4331, rue dans l'aile nord, ce qui était une chambre que j'avais, elle avait un balcon avec une vue sur le lac et la fête des Ballons de Disney Village.  Notre forfait incluait le petit déjeuner rapide, qui représente un croissant et les boissons qui sont facturés dans le parc. Cependant, on nous a dit que nous pouvions changer pour l'hôtel, le petit-déjeuner buffet, en nous dirigeant vers le restaurant chaque matin et de payer 7 euros…",LizNC166 a écrit un avis (juin 2017),"Papworth Everard, Royaume-Uni",bubble_50,yes
Je suis contente de l'expérience mais je n'y retournerais pas,"Pas un endroit où je reviendrais sans hésiter. Très cher même pour l'eau! Les files d'attente sont ridiculement petite pour les promenades et profiter de toutes les activités en dehors de l'hôtel pour les enfants (bien qu'il n'y avait pour mes enfants) hôtel pour le prix que j'ai payé était pas aux normes, et je n'ai jamais eu un repas chaud au buffet était toujours bien que tiède.",Kate L a écrit un avis (juin 2017),"Farnborough, Royaume-Uni",bubble_20,no
Voyage en famille à Disneyland Paris,"L'hôtel était très agréable et le personnel très serviable. Cependant, l'air conditionné dans les chambres n'était pas bonne. La température minimum qui était 18°C). 5. Celle-ci était vraiment trop chaud et ça rendait le sommeil difficile. Et les boissons étaient hors de prix. A part ça, c'est bon.",Christopher M a écrit un avis (juin 2017),"Bristol, Royaume-Uni",bubble_30,no
Vacances de printemps,L'hôtel est situé à une courte distance de marche du village Disney et le parc-même. Si vous voyagez avec des enfants nous avons eu ce qui était bien agréable. L'hôtel était suffisamment spacieuse pour les enfants adorent de pouvoir de courir en toute sécurité tout en s'amusant.,Karen M a écrit un avis (juin 2017),"Helensburgh, Royaume-Uni",bubble_50,no
Un séjour confortable,"Notre premier séjour à Disney très content de mon séjour. Le seul point négatif, c'est le système de climatisation était réglé sur un maximum de 18, 5 qui était tout de même un peu chaud. Le service de réclamation très utile et nous a aidé tout particulièrement au moment de l'arrivée. Toutes les autres service était à la hauteur de nos attentes et nous avons beaucoup apprécié notre séjour",robertaL7323IW a écrit un avis (juin 2017),"None, None",bubble_40,no
Agréable séjour de 4 nuits,"Nous venons de rentrer d'un séjour de 4 nuits au au Sequioa Lodge et c'était parfait pour nos besoins. La déco n'est pas à mon goût, mais il est propre, confortable et le personnel était très serviable et agréable. Nous avons séjourné dans une forêt dorée et je suis content d'avoir réservé la meilleure chambre car l'accès était très bien accueillis. La chambre était plus que convenable, même si on était obligés de laisser la salle en marche toute la nuit, car c'était dans le noir complet sans cela, et nos enfants ont eu peur d'y aller sans être sur. Nous étions au 6ème étage, et bien que l'hôtel soit très fréquenté, nous n'avons pas entendu pratiquement pas le bruit. Le petit déjeuner est bon et les parties communes bien entretenus. C'est cher pour acheter des boissons etc, mais…",BlondieNewcastle a écrit un avis (juin 2017),Newcastle,bubble_40,no
Anniversaire de vacances Disney,"Nous avons passé 7 jours au Sequoia Lodge au mois de mai. Les premières impressions de l'hôtel étaient très bons. Charmant refuge rustique à l'ambiance générale et très relaxant. Nous avons payé pour une ""Golden forêt Salle familiale, qui était très agréable et lumineuse. Le seul défaut de cet hôtel, c'est qu'on était dans l'un des plus branchés et même si la climatisation marchait, ça a été moins 18. 5 qui était encore trop chaud la nuit. Cependant, quand j'ai appelé la réception, ils ont été contents de nous envoyer par un grand ventilateur dont on s'est servi 24 h/24, 7 jours sur 7. C'était une bénédiction ! !  Le petit déjeuner était inclus dans notre séjour et c'était en fait un très bon choix de buffet. Mon mari est originaire des Etats-Unis, il en a adoré les petits…",deniseallen2014 a écrit un avis (juin 2017),"Redcar, Royaume-Uni",bubble_50,no
