titre_comm,comm,date,loc,note,photo
Un agréable séjour,"Propre et sympa, mais elle était trop chaud. Le ventilateur était une vraie plaisanterie, no air circulation in the room. Très sympa et serviable. La Cantina restaurant offrait une cuisine excellente. . La navette, c'était un peu trop de monde mais toujours à l'heure.",V9776JSphilipc a écrit un avis (août 2017),"None, None",bubble_40,no
Vous êtes là pour les parcs à thème.,"Soyons honnêtes, cet hôtel si vous allez à cet hôtel, vous ne serez pas d'aller à l'un des parcs d'attractions de Disney et il y plus tôt que prévu et nous revenions tard le soir.  Si c'est le cas, que demander de plus à un hôtel ? Vous voulez quelque chose de propre, un lit confortable, une bonne salle de bains et à proximité du parc à thème. Cet hôtel remplit tous ces critères.  Si vous voulez du luxe, allez ailleurs. Si vous voulez un endroit abordable (par les normes Disney ! ) Alors allez-y les yeux fermés.  Le petit déjeuner était bon mais il vaut mieux arriver tôt. Nous avons quand même réussi à nous faire de sandwichs jusqu'au petit-déjeuner pour emporter dans les parcs avec nous pour le déjeuner et nous avons eu l'occasion de rencontrer un caractère tous les jours pour…",Andy a écrit un avis (août 2017),"Worsley, Royaume-Uni",bubble_40,no
À quelques minutes à pied de Disneyland,"Il y a une longue file d'attente à l'arrivée (au moins pendant le week-end) et il ne faut pas s'attendre à ce que ce soit de luxueux, mais les chambres sont propres et avec air conditionné. Vous pouvez également prendre un bus-navette gratuit de l'hôtel à Disneyland à environ toutes les 15 minutes, mais si vous avez manqué le bus, vous pourrez également vous promener dans le parc. Il est à environ 5 ou 10 minutes.",ThomasMeuleman a écrit un avis (août 2017),"Gand, Belgique",bubble_40,no
Super bien situé,"Nous venons de rentrer d'un super séjour à Disney. Avec 2 amis, on a eu une chambre standard (2 lits doubles) et nous l'avons trouvé un assez grand pour nous 3 qui passent pour 4 nuits. Les lits sont très confortables et la chambre était très propre. Le thème des voitures était drôle ! Nous n'avons pas passé beaucoup de temps dans la chambre, il n'est pas particulièrement luxueux, mais pour le prix nous sommes très satisfaits ! C'est un trajet agréable 15 minutes de marche pour aller au parc, le service de navette : pratique, mais peut être très fréquenté, donc si le temps est beau mais je vous conseille la marche ! Vous pouvez aussi aller dans la garer que 2 heures plus tôt que prévu à partir de 8 h, c'est un super hôtel pour éviter les files d'attente ou absorber l'atmosphère…",hdawg89 a écrit un avis (août 2017),"Glasgow, Royaume-Uni",bubble_40,yes
Santa Fe juillet 2017,"Hôtel Santa Fe est un très bon hôtel 2 étoiles. La cuisine du restaurant était bonne et comme nous étions en demi pension mais je ne sais pas si j'aurais payé plein pot de manger là même si le prix était comparable à celle sur d'autres Disney. Les chambres sont d'excellente qualité, tout comme le service en chambre qui c'était tous les jours. Des douches. Seule chose que je vous conseille est une zone pour s'asseoir dehors et prendre un verre ou un café après avoir fini dans les parcs - on y était il y a des températures de 30 degrés et plus. Elle a dû être à l'intérieur. L'air conditionné aurait été bien dans les chambres mais c'est un hôtel deux étoiles, donc peut-être ne seraient pas appropriés. Service de navette de bus pour se rendre aux parcs est excellent.",FrannieGlasgow a écrit un avis (août 2017),Glasgow,bubble_40,no
Super séjour,"Nous avons beaucoup apprécié l'ambiance d'hôtel. . . Pour accueillir les familles, car on pouvait s'y attendre. Les autres hôtels sont plus près, donc nous avons utilisé le service navette plutôt que d'y aller à pied mais ce n'est pas vraiment un problème car la navette sont tellement fréquents.",Kenny B a écrit un avis (août 2017),"Lisburn, Royaume-Uni",bubble_40,no
"Hôtel simple, il faut y aller hors saison","Nous avons réservé cet hôtel en pension complète, la traversée en ferry et 4 jours des tickets pour les parcs, dont le Buffalo Bill Dinner Show pour moins de 300£ par personne. Pour ce prix-là, on a été extrêmement satisfaits de ce que nous avons eu. L'hôtel n'a rien eu de spécial, c'était simplement un endroit pour se reposer. J'ai aimé le thème des voitures, mais cela avait l'air d'avoir besoin d'une petite rénovation. C'était à un prix accessible à pied du parc, ou alternativement, il y a une navette gratuite qui vient toutes les 10 à 15 minutes.  Le petit déjeuner était sous forme de buffet et c'était tout. La salle à manger était un peu sale mais avec le nombre de personnes et les enfants utilisaient tout ce que je n'ai pas été surpris. On a mangé de tout le temps aux…",Alison T a écrit un avis (août 2017),"Leeds, Royaume-Uni",bubble_40,no
Famille vacances d'été,"Le personnel était très sympathique et serviable, et parlait très bien anglais. La sécurité était tout à fait correct, étant servis 21 ans dans les hôtels Army nous, j'en suis très bien avec ce sujet. ce n'était pas le cas de toutes les entrées étaient couverts, pas de sécurité sur d'autres bâtiments. Les chambres étaient très propre par rapport à d'autres hôtels où j'ai séjourné. Pendant le spectacle diffuse un éclairage, nous nous attendions à une longue attente à l'arrêt de bus pour retourner à l'hôtel, mais j'ai été surpris de constater que Santa Fe a également couverts. Je pense que le petit-déjeuner est proposé à l'hôtel plutôt que dans le parc pour que nous puissions y retourner dans notre chambre en nous préparer pour la longue journée. Merci encore pour ce super séjour.",santos a a écrit un avis (juil. 2017),"Morfelden-Walldorf, Allemagne",bubble_40,no
Dans Downtown Disney,"Santa Fe est un super hôtel, lits confortables et une grande chambre pour 2 personnes. Transfert aller ce n'est pas loin non plus. Il n'y avait pas la place, à un demi-pension le menu dans le parc. Une demi-pension étaient de très mauvaise qualité, la nourriture est abominable et difficile à manger aux. Si nous avions réservé aux restaurants que nous avons fini par dormir avec un seul choix pour le petit déjeuner et le dîner.",Elaine S a écrit un avis (juil. 2017),"Cheshunt, Royaume-Uni",bubble_40,no
Cadeau anniversaire,"Notre fille a eu 21 et voulions aller à Disney pour elle. Nous avons séjourné 12 fois et c'était notre premier séjour à Santa Fe. Je le recommande vivement aux familles. Nous avions deux chambres communicantes, il y avait plein de place, White propres serviettes de toilette et les draps, les articles de toilette tous les jours, d'un ventilateur de plafond pour que les chambres, je ne suis pas très fan de la climatisation. Contrôle de sécurité avant d'y aller chaque matin pour le petit-déjeuner. Je vous le recommande pas loin à pied des parcs le long de la rivière, c'est à seulement 10 minutes et en revenir dans la soirée, quand il y a des plein pied peut vous rafraîchir. Le petit déjeuner était basique, pas le lait frais, UHT mais, à part ça partout. Des céréales, des petits…",Andre M a écrit un avis (juil. 2017),Newry,bubble_50,no
Super hôtel,"Moi et ma famille et moi sommes allés à Santa Fe, Paris. Les chambres étaient bien pour des familles car ils sont propres et spacieux et décoré sur le thème de ""Cars"" et ""La route 66 » . Ils nous ont donné bons produits comme du shampoing, de l'après shampoing et du gel douche et du savon. Le petit déjeuner était délicieux avec beaucoup de délicieux plats! Nous reviendrons à coup sûr !",Lucy C a écrit un avis (juil. 2017),"None, None",bubble_40,no
C'était très bien,"L'hôtel avait l'air incroyable. . . C'est tout ce que je pourrais dire. . . La nourriture était formidable. La chambre était un peu poussiéreux mais à part ça, c'était l'un des meilleurs hôtels que je connaisse. Nous n'avons passé qu'aujourd'hui j'ai regretté de ne pas avoir toute la semaine de notre séjour.",Lightning D a écrit un avis (juil. 2017),"None, None",bubble_40,no
Super séjour!!!,"Très bon hôtel, propre et moderne à seulement 15 minutes à pied des parcs dispose de tout ce dont vous avez besoin. Nous reviendrons dans cet hôtel à coup sûr. C'était parfait pour notre petite famille et d'autres membres de notre famille ont dit la même chose. Le petit déjeuner était un peu folle et simple mais faisait quand même l'affaire !",kgreen64 a écrit un avis (juil. 2017),"Wakefield, Royaume-Uni",bubble_40,no
Pas mal comme hôtel,"Nous avons séjourné ici pendant 3 nuits. Nous avons été rapidement et agréablement accueillis à notre arrivée. L'employé de la réception était très bien. L'hôtel est situé à 20 minutes à pied ou à 5/7 minutes en bus seulement du parc d'attraction. C'est une belle promenade et c'est ce que nous faisions quelques fois. Le seul reproche que je ferais est que les chambres n'ont pas la clim et c'était l'étouffé pendant que nous étions là-bas. Le ventilateur au plafond qu'on était si vous vous trouvez dans la chambre.  Pour être honnête, même si nous étions là-bas que nous ne faisions que dormir dans la chambre, et nous avons pas passé du temps dans le domaine de l'hôtel car nous étions toujours dans les parcs d'attractions.  Si je devais séjourner plus longtemps je prendrai plutôt un…",Calum R a écrit un avis (juil. 2017),"Aberdeen, Royaume-Uni",bubble_40,no
Très bon prix super séjour,"Très bon rapport qualité-prix Hôtel à Disneyland. Belle promenade de Park à l'hôtel par le Rio Grande. Très bon petit déjeuner buffet, et vraiment très serviables Le personnel sympathique. C'est notre deuxième séjour dans cet hôtel et je pense que c'est bon. Grande chambre, TV, sèche-cheveux, d'une baignoire et d'une douche. Merci pour un autre excellent séjour!",Pip L a écrit un avis (juil. 2017),"Nottingham, Royaume-Uni",bubble_50,no
Fantastique,"Tout juste de retour de 5 jours et 4 nuits au Disneyland Paris, où nous avons dormi à l'hôtel Santa Fe. A notre arrivée, on nous a vu dans de la réception immédiatement et tout était près quand nous sommes arrivés. Le réceptionniste qui s'est occupée de nous était fantastique et nous a donné de très bonnes pour expliquer tout ce qu'il faut pour nous, c'était notre premier séjour à Disneyland Paris), notre chambre était très simple mais nous avions juste besoin d'un endroit où vous pouvez l'utiliser pour dormir et d'un lave vaisselle, etc. Nous avons passé en moyenne 15 heures par jour hors de l'hôtel. En revenant à notre chambre chaque soir, c'était propre et les serviettes étaient changées pour nous. Tout ce que nous avons fait, c'est prendre une douche et dormir. Le petit…",Gumsy1975 a écrit un avis (juil. 2017),"Belfast, Royaume-Uni",bubble_50,yes
Séjour agréable,"Les chambres sont propres, j'adore leur thème. Assez loin à pied de votre chambre ça dépend de l'endroit où votre chambre est également sur les lieux. Ambiance familiale et amicale, il y avait beaucoup d'enfants, prendre le petit déjeuner un peu folle ! J'ai adoré le thème des voitures. . . Nous n'avons que mon copain ! ! Prix raisonnable et bien pour un plus long séjour !",Holly K a écrit un avis (juil. 2017),"None, None",bubble_30,no
"Hôtel moyen, le service a lot","Check-in : ils étaient très efficaces et bien préparés. Toutefois vous prévenir qu'il est au bas de l'échelle de tous les hôtels de Disney. Nous avons choisi cet hôtel parce que notre fils était un pur éclair Mcqueen ventilateur. Pour les enfants c'est bien. La décoration est très simple et les chambres sont un peu petites. Voici des exemples. . . Honnêtement, la chambre avait l'air un peu sale avec nous et ce n'était pas nettoyée correctement. Dans notre immeuble, il y a un tramway femmes dans le couloir, mais elle avait l'air c'était pas encore touchée tout au long de notre séjour. Une chose que ça m'a vraiment gêné est qu'il n'y avait pas la clim, et en tant qu'agent, j'ai eu le sentiment d'être un peu difficile de circuler à cause de la petite chambre. Le service était de…",Nick V a écrit un avis (juil. 2017),"Leiden, Pays-Bas",bubble_30,no
